,picolinate,glycochenodeoxycholate glucuronide (1),"bilirubin degradation product, C17H20N2O5 (1)",1-methyladenine,eicosenoate (20:1n9 or 1n11),behenoyl ethanolamide (22:0)*,chenodeoxycholic acid sulfate (1),N-acetylalanine,2-palmitoyl-galactosylglycerol (16:0)*,cortolone glucuronide (1),isoursodeoxycholate,deoxycholic acid glucuronide,3-hydroxymargarate,tryptamine,3-hydroxy-2-methylpyridine,PAHSA (16:0/OH-18:0),N-palmitoyl-phytosphingosine (t18:0/16:0),"3,4-dihydroxyphenylacetate",isocaproate (i6:0),2'-deoxyinosine,phenylalanylalanine,histidine betaine (hercynine)*,2-aminophenol,lithocholate,glucuronide of piperine metabolite C17H21NO3 (4)*,"glutamate, gamma-methyl ester",N-propionylmethionine,butyrylputrescine/isobutyrylputrescine,leucylalanine,succinoyltaurine,3-hydroxyisonicotinic acid,orotidine,2-hydroxyadipate,tyrosylglycine,2-methylserine,leucylglutamine*,N-methylproline,GlcNAc sulfate conjugate of C21H34O2 steroid,arginine,spermine,thymidine,gentisate,leucylglycine,2-hydroxysebacate,"2,8-quinolinediol",dihomolinoleate (20:2n6),lithocholic acid sulfate (2),N-acetylglutamate,N-acetylaspartate (NAA),isoursodeoxycholate sulfate (1),p-cresol sulfate,"2S,3R-dihydroxybutyrate",3-(4-hydroxyphenyl)propionate,dodecanedioate (C12),OAHSA (18:1/OH-18:0),tryptophylglycine,N2-acetyllysine,C-glycosyltryptophan,fucose,vanillylmandelate (VMA),argininate*,2'-deoxyuridine,ferulylglycine (2),gamma-glutamylglutamate,glutamate,valylglycine,N-methyl-GABA,ferulylglycine (1),N-acetylmuramate,glycerophosphoinositol*,(N(1) + N(8))-acetylspermidine,glycylleucine,ursodeoxycholate,4-ureidobutyrate,formiminoglutamate,spermidine,tyramine,2-piperidinone,alpha-tocotrienol,S-carboxymethyl-L-cysteine,cytidine,gamma-CEHC glucuronide*,succinate,uridine,nicotinate,N6-acetyllysine,"N,N,N-trimethyl-alanylproline betaine (TMAP)",N1-methylinosine,ursocholate,arabinose,sulfate*,"5alpha-pregnan-3beta,20beta-diol monosulfate (1)",cysteine,10-hydroxystearate,"bilirubin degradation product, C17H18N2O4 (2)",nicotinamide riboside,1-palmitoyl-galactosylglycerol (16:0)*,inosine,gamma-glutamylmethionine,stigmastadienone,pyrraline,glycerophosphoglycerol,threonylphenylalanine,2'-deoxycytidine,N-acetylglucosamine/N-acetylgalactosamine,etiocholanolone glucuronide,cholate,N-acetylglucosaminylasparagine,tetrahydrocortisol glucuronide ,"androstenediol (3beta,17beta) monosulfate (1)",alanylleucine,protoporphyrin IX,glycine,maltol
142-1,0.6974705788972533,-1.2802045043016888,-1.1435592267915389,-0.05325350083940654,1.1786951539642168,0.5238729801411589,0.7506682466750503,-0.38607248620509005,0.6885996562312914,-1.196722549907177,1.3999497568391959,-1.2814238643929527,-0.9952169707440189,1.500512599642533,0.8427456040868033,0.8713874671490621,0.23331851690010733,1.7849087873612972,0.43951591323336975,-1.422271725970059,-0.11895509685816708,-1.444453331745868,0.1860293264762932,-0.8918256279902608,-1.074815156392721,-0.14873503383327966,0.5101068989097431,1.184956961402642,0.7841080523716569,0.5731422340204085,0.8278602305782667,-1.3604778612053827,-0.271393218792306,0.19132476691773054,-0.6091909408719463,0.4519782138998776,2.2031230909605335,-1.3134279079332296,0.9487043082126069,-1.0163749912379916,-1.1014740124307054,0.9069139908510998,0.7845290614668823,0.9008444624416864,0.7602321887838219,0.6316347402117459,-1.574518065248755,0.5644870210488361,1.2333486494278842,1.0123582706033687,1.8474595750255713,0.22640490511894182,0.8024436180736886,1.0389984991150203,1.1023788107162733,0.132591891476466,0.2803453803092161,-1.5222249134548052,0.3915999958452891,0.5663580582624961,0.7070729238395278,-0.567357179836906,-1.2576528434563203,0.8002337014898312,0.4451486014089361,0.630740245827484,0.4911622201522744,-0.7400666089087594,1.2524064639230192,0.009150640314352653,-0.7923217524280075,1.2415544653837112,1.0963193988779711,0.6391144514255266,1.3472501096051404,0.3003949486966939,0.33926126798241674,0.6315686076930724,0.38591789560325235,-0.2789369015973298,0.3107716549144335,-1.1329378147694698,0.0796743270439,-0.44428925488666693,0.9052783393779623,-0.11207085896344608,0.31418698954878593,0.8952808487646899,1.1671216449086046,1.003782632718414,1.817144408386446,0.1880685201046124,-1.8987857747788386,1.811681352061377,-2.2351339658586142,0.09965799335230843,0.5308851124193501,-1.1178433419364213,0.18425404174120957,-0.15205537212560521,-0.820485107381326,1.0493979830846818,0.12608369488840993,-0.14832572752815193,0.9499520240883145,-1.0064534925210196,0.44923106388890155,0.38823530954723295,-1.231598277742551,0.4879634542946959,0.29882545095588514,1.165810692474728,-0.3599916491076065,0.6224054584934319
124-1,0.07571811592684939,0.9040837821777632,0.9618379120956858,0.4142077292960361,-1.0892446166446612,-1.6008650991207545,-0.05383696369352138,0.22855746459127818,0.5621474575594448,1.0160564735117452,-1.2012478577164978,0.7712825075659863,0.10394451070522683,1.5087049441325382,-1.0691479439524798,-1.2086142009431464,-1.2600011585907032,-1.0287359987608107,0.5718872689423161,-0.7005275277580233,0.43963152186182197,0.8319444976631775,-0.8422274816978935,-0.8918256279902608,1.7635032096587642,-0.3197829815114791,-1.492389802612624,-0.1744615204693559,-1.1140331291390884,0.32412524269839654,0.7790614445483685,-1.3604778612053827,0.674487162631043,0.6298501053980419,0.24591156371550565,-0.4106641200875024,-0.9097875726679003,0.6121320346502347,-0.8041945553558467,0.9884934895825327,-0.9791781971819187,-0.12294739230723906,0.13220324328827676,0.7144689951388794,-1.07389239677145,-1.003271643492576,-0.16544244771491462,-0.761775399003813,-0.04829880131315385,-0.5237440667604384,0.09867396373790462,0.2601143604283343,-0.7661270474795185,0.008098024588843308,-0.5098022704652939,0.39449732149272443,-0.3125152419324286,0.6082888027435649,-3.902746821033357,0.8514830961625536,0.4406851279456469,-1.1465541106770292,0.9707514333865491,0.6777783089770415,-1.3393752376684913,-0.07562043778414941,0.27588865552441927,1.1854477137459705,-1.0421576632846488,-0.5322968007405572,-2.0882370456771864,-1.2598931912063032,-0.9585709110998745,-0.04702298312940019,-1.8522719233748255,0.2749037733173683,1.0305427880049847,-0.47225427037509143,-0.5529606484581846,1.3206365789579382,-0.05741023597134218,0.8860805959582156,-1.2598895321642196,0.11916741316694371,-0.6762405140243168,0.1292743388889841,0.14934389867058773,0.6336025970041895,-0.5074478876317794,0.4024772067309671,-0.95158573890343,-0.2116757301572881,1.2218628850620212,-0.7972467418166147,0.8679954945266293,-0.38255763474878857,0.19221774307878622,-1.1025783975184629,-0.21127318177433435,-0.1707391315889919,-0.021899963917929515,-1.1701502700019295,0.03621954488252377,0.2997409923316353,-1.7429276861366707,1.7151722321035139,-0.057675737121358116,-0.5530116418929122,0.8403237382605702,0.3679347520271907,-2.9590884960140045,0.5178096585651167,0.9989077262359435,-1.1472291237398968
136-1,-1.873483994937195,1.0029452965845367,1.3477282336342598,0.7347875247784713,0.4730198142112997,0.3815857658122365,-0.7676376338215961,0.30111454964792167,-1.3597510479537342,0.4434713554876768,-0.002380625269540457,0.6956303613740662,-0.9952169707440189,0.19166509793946593,0.833559743443468,0.45656183541214856,-0.0760025114217919,-1.0287359987608107,0.6980338518351954,-0.9914011267980793,0.4351225582475171,0.8440734037558824,-1.1826735123853405,-0.8918256279902608,1.1589883068826008,-1.5108359486407852,0.32760551003902955,-1.5114275880506056,0.8459713470125152,0.33089512357252465,-0.5875784586764279,1.0543786808378566,-0.026263786307804557,1.4134113588118138,0.5929580428904031,0.378356454958586,-0.6144497835431941,0.648561272954418,0.4670705597457095,1.760437510967108,-1.150912005028128,-0.3761351800689796,0.26994392962904074,-0.6355569485607568,-1.07389239677145,-0.023208268956169106,-0.3913714362076222,-0.8672972477568565,0.3276761532811006,-0.8923969153138694,0.3818589951422468,1.3248996032268423,-0.44148115555400486,0.25080381009872715,0.2154131365727464,-1.9685744575038016,-0.017523567989630773,0.9840308295152725,-0.2750744555090762,1.496506554315206,1.498857921041479,-0.93769619540603,0.45173367730651803,-1.0937742619583743,-0.7781128293027164,0.29430161168351926,0.4746592705859474,0.3423227871115053,-0.15304284703877935,-1.0802349659631583,-0.6321301198644184,-0.7969270406579012,0.06351153542389341,0.19092550822075358,-0.6927354131838297,0.9228627295464922,1.3076137651498358,-0.6776975566899955,-0.5325740046233738,0.5620476452817565,-0.74646434339599,0.6312375937325404,-0.15898543329933743,-0.5485348462744263,-1.2678972515340856,0.16173277788252227,0.2121503597408511,0.8110969753997217,-0.35173254210981836,-0.059859770196857016,1.2310065340564997,-0.5346603480701511,0.28902803437234653,0.22679367499044023,1.3707154892700386,-0.6544915624340306,0.14533098469502664,-0.6033018721180257,-0.47695683866430055,-0.7436342956057018,0.1384741310882108,-1.5412467537888181,0.23310246024740924,-0.3696755003064308,0.10349622708356603,1.0369808773604878,0.513328894719178,-0.063100010345288,0.8614314295588844,-2.1294622441505067,0.7958652738949703,0.2898028256647231,0.957091406578129,-1.1472291237398968
114-1,0.9646381583400486,-1.2802045043016888,-1.1435592267915389,0.14707854586429647,-0.20938061898522176,1.320291606718047,0.7520935139839433,0.6393670335303706,0.2179980817508042,0.22755736267877835,0.35273900140936343,-1.2814238643929527,2.111184586969887,-0.11015702722358593,1.6992042781581798,0.47777792475212716,2.0510118282493286,0.6575490472503214,-1.4260941751377603,1.3550743239447358,-0.02581061347309529,0.11324841493949155,0.34435363290832066,0.8826119027130364,0.19955655760835453,-0.45800677086044483,0.05296113839886227,1.271819403687604,0.8494576231277334,0.23032399893539163,-0.7769699264576577,0.6099405300117126,0.48106228200956896,-1.1794884754970996,-0.2675400348134356,-0.2874257079598804,-0.045181574235482164,-1.3134279079332296,-1.0100398115050602,-1.0163749912379916,1.7888727151626471,0.25300787029517396,0.6539149500499573,-1.2276860970236976,0.900119214594191,-0.29543670063254873,1.1456599869671473,-0.06725988732475334,-0.14685523156947608,0.4711696485877443,-0.21912339143749676,0.8067374366605662,-0.560734532952783,0.02027209165262135,0.04205130965504939,-0.20619239612731327,0.15673322931925557,0.5682797935524977,0.15802421357602991,0.9647774302545105,1.1629008338091342,1.4740364259240875,1.3487988152518133,-1.0937742619583743,-0.9195844309025081,-0.10496844080541118,0.5550724768663023,1.1421987282089225,0.41155916896910216,-1.2656381195314963,-0.34166340213162355,-0.14856961248922662,0.5698582407572449,1.8342976144461725,-0.9469335832140925,0.7361273629424836,-0.4855443137935909,-0.3392812010801677,0.7997477534470203,0.85424886728054,-0.5142378876150675,0.42979326719922706,-0.301551762256931,0.7290550095852016,-0.7112977760463564,-1.1326674465093165,0.010075127250538786,1.1057736643973568,1.2758096234934544,0.11289389773221153,0.2845163133409395,0.7213201740037974,-1.2001640330590666,-0.5498502182171379,-1.4540212504685965,0.21876277183996143,-0.26037068069707303,0.6755510360942933,-1.9408290998269448,0.6818061599433485,-3.068287314570071,-0.14369214969682076,0.2457013361599784,0.42978332884034526,0.446606380283382,0.10864920599817085,-0.5835605789979849,0.16521454587780712,0.30698559941553943,0.3277518113600588,0.1406573184942966,0.8156737376713529,-1.696940652644313,1.1029416540565138
103-1,0.36086220702764815,-0.365094185966009,-1.1435592267915389,0.2439194148224296,0.390367457181522,0.32022236950480865,0.2012320993481094,-0.19134798915510023,0.8477473653528461,-1.196722549907177,1.5164879767267698,-1.2814238643929527,-0.9952169707440189,0.11641244919499463,0.7133693573242672,-1.2086142009431464,-0.8211431598359673,0.6148039912732909,0.42211556681385376,0.7176832471937922,0.3535511715286207,0.810153739234213,0.33895681407770767,0.460081300961828,-1.074815156392721,0.7272002203099889,0.5586093164990079,0.09679354264000761,0.7296021084057623,0.37638780784023845,0.24635256290263205,0.21914074335322806,0.39638283074428604,0.5991075691805515,0.7420369601662021,0.2896344622030768,-0.5284986544236052,0.6950051913275213,0.5702072741954834,-1.0163749912379916,0.9400501553408527,0.5609201251651171,-1.6690770429028081,-0.12053632205013061,1.7006635807271437,0.0874014411272698,0.2631364368627973,0.2315918669934404,0.21592374608083117,0.26433292524949653,-0.119727782853796,0.05183389318574101,0.5301457013150237,0.31537821034573316,0.021075819392489377,-1.9685744575038016,0.0953304973990805,0.6180279780661597,0.7037401530463712,-1.0073968373177764,-0.003387316285983802,0.6788845346591365,-1.2576528434563203,-1.0937742619583743,0.01151100427073583,0.4223959909363722,0.8056845307080348,-0.27605488706911585,1.5071096253582785,-0.031817116020563536,0.0590618578819542,-0.28213652300448155,1.6921169020354212,0.28070146740813473,0.7333199147585626,-1.2522915908547938,0.5798934553538453,0.4375178984459239,0.45084791106071376,0.32952101791602106,0.8883506087950753,-1.1329378147694698,-0.10967357179888367,0.7004678856089969,0.40695984823389286,-0.20891115786095632,0.5942714516897822,0.9386709383175815,1.9956798325600438,0.8536333455697077,-0.2910636554584219,0.7329599395710732,0.14730840148686758,0.6582008255714196,-0.7474462198690193,-0.052900584493506986,1.007674551038716,0.4937889600419095,0.3221471111477809,-0.3254381846613521,0.6181047669127181,0.5767012143569543,0.12485792347611564,0.6112395097120233,0.8331185818045812,-1.0064534925210196,0.4941564731619553,1.1439424575805528,-1.231598277742551,1.4760796241077705,0.20652462038757094,-0.5140249197344606,-0.8499242638074161,0.6579604064983563
115-1,-1.873483994937195,0.3855670706278641,0.9071792398187716,0.8794041851225831,-0.8139036291995521,-1.6008650991207545,0.15521728098600726,-1.3626608264518576,-1.3597510479537342,0.6239019053435897,-0.3174193717250489,1.1260703380315085,-0.9952169707440189,-1.1359592538353682,-1.0691479439524798,-1.2086142009431464,-1.2990827522303428,0.5489897353816384,-1.4260941751377603,-0.44376513999034056,0.07783423683282603,1.1886814289547183,-0.63473185878628,-0.13961522709694202,0.7869566516120617,-0.3977999019479733,-1.492389802612624,-0.09542835791837873,0.6646230408374786,0.7327197068509606,0.36162352615732263,0.9356553325024872,0.3016605951942877,0.6354728929033675,0.8450344683694314,-0.30701408343972914,-0.5380219601697104,1.0705129736787407,0.33481705408084067,1.5650916364266494,-1.184300230729969,-0.2183291750891802,-1.6690770429028081,-0.3080545422391274,-1.07389239677145,-1.2081100198245949,0.0486006341699301,-0.8472122855199985,-0.039162809932087095,-0.40028869720614063,-1.2118405812138908,0.16360764552699472,-0.6194415093404556,-0.10927327581389433,-1.0478239633266548,-0.008141126785188281,-0.6642065477799178,0.7023616661808391,-0.632046855889568,1.1102943506105023,0.9393176690018812,-0.557798542835924,0.7112117200300341,0.3531589934279554,-0.6101160274453961,-0.03214613841797324,0.7800405342117791,0.42933643516614806,-0.3429496962987606,-1.024872993027054,-0.9739633319728033,-0.6957639318283477,-1.0919234071965425,-0.8760843138600141,-1.6553274719602518,0.21405559685487924,-0.16731590127139098,-0.282714996941071,-0.26619071285269624,0.4869276364661027,-0.9023907408697558,1.4439892304032766,-0.7540060867287105,-2.0030053035006574,-0.23419997123364225,-1.0756408494516563,0.2995017942524731,-1.18733063176785,-0.9043079283911952,-1.7825501686521046,-1.8193189235986418,-2.2789939489981696,0.38579661103259655,-1.3357028629513348,1.0928179142479992,-0.30286206354794415,-1.8450075626396332,-1.3354255659649317,-1.9408290998269448,0.4782711050652645,-0.036521851845010944,-0.1798230173257992,-0.18953763685571184,-0.073569700833511,0.056141579489043504,0.9427721591317086,1.1914199890081287,0.014525347855706344,0.7563332562614016,-0.33627854428888665,0.1776929315395533,0.1758587007717033,0.8023841243307432,0.9207570933057188
132-1,0.2282676024433972,0.8020141150483453,0.513935669222347,0.04176018278167188,1.7184939142204516,-1.6008650991207545,-3.0286307947209075,1.4673673238663445,0.3397793849313629,0.8438099893838009,-1.2012478577164978,-0.20937410221650468,-0.9952169707440189,0.23531118967489212,-1.0691479439524798,-1.2086142009431464,-0.32903486951674554,-1.0287359987608107,-1.4260941751377603,0.32405422938850564,0.34871409950891297,0.9660787530777784,-0.7199346970941028,-0.8918256279902608,0.7949611878271761,0.1591912762783536,0.8497698583579998,0.30284801765267166,0.877004495579947,0.47504315985907053,-0.10226754707692638,1.0296642387437835,-0.4804777120435729,1.190633049292797,-0.10523696902366642,0.46904429091460126,0.1321080583768312,-1.3134279079332296,1.7207948432513036,0.8144396898776384,0.3835855834661411,0.3520309686464249,0.8130611935575991,0.8822073429278543,1.0586942067040115,1.65930062616309,-3.8475948845856256,-0.7071166812167432,-0.1779907665655432,-1.1649415413966924,0.3272030747480796,-4.4014958746505455,0.26796432093286954,0.09440474891010062,-0.2471473834250178,0.42074811730542677,0.1261569825570544,1.0628542240856291,-0.839640517655989,1.627133520748991,1.0478796675991848,0.32532568744926843,0.9806633704021056,-1.0937742619583743,-0.28854436117563254,0.9474820081046569,0.6495824182136296,0.4618158161133432,0.42190120119120744,0.501436097462725,0.7600492954257132,1.8725311095743713,-2.8462190272810046,1.123706377223227,0.21853021687297333,0.3019921700773965,0.9039037378084146,-0.6675738298508601,-0.14224528531650382,-0.4498878330212912,-0.5970454634415442,1.155138622091768,-0.12827258128984043,1.2258291958291265,-0.34323680258501205,-0.4017354551900978,0.022050563353342215,-1.18733063176785,-1.264286958281992,-1.7825501686521046,1.4681927065471496,-2.2789939489981696,-0.9768834936314429,0.6180918224840475,-0.7352956354052188,-1.3744004724102536,0.7489394615100914,1.4291459938644586,-0.04789334784631943,-0.5362880649909745,0.5278243843943017,0.3653389637637,-0.020456998961309845,-2.7084519401893963,0.19636931712665523,0.3095142790523691,-0.4359004713751536,-0.629490891114866,1.1579896004671104,-2.1294622441505067,0.4263773623219639,0.09749812343410141,0.9585635478139571,0.6913978569765661
150-1,-1.873483994937195,0.9469547838071549,0.4493851217544186,0.10421872275361548,-0.413920308163035,0.8549605130816754,-0.6046992716178357,-0.8533496069261626,-1.3597510479537342,0.8447098576911255,-1.2012478577164978,0.7110337641355837,0.6079900584425879,-1.1359592538353682,-1.0691479439524798,0.7171992380545806,-0.32777704140020164,-1.0287359987608107,0.1560283611334734,-1.3839719275970594,-2.96469218061815,-1.444453331745868,-1.0754672279011308,-0.8918256279902608,1.3093525871674778,-0.8135443292475334,-1.492389802612624,0.03537609404020545,-1.1140331291390884,-0.09408767903945095,-1.6056084346157498,1.0910738020692687,0.46729077674841013,1.0015029320202462,-0.029047720908431423,-0.02401271729671942,0.7733450539462408,1.3520416628714635,2.128762304567421,0.9219989522508996,-1.1305065861377468,-1.9161548940197237,0.37847263460953195,0.02179781821580038,-1.07389239677145,0.3271563865945058,-1.296150727313752,-0.3621498196131288,-0.6570413745705382,-0.41825853305103877,-1.2118405812138908,-4.4014958746505455,-0.9460043034145047,-0.07660767888923611,0.5594354944301553,0.6910526369043783,-2.8496901584268377,0.6480276969497412,-0.3386963511220131,-1.0073968373177764,1.0546765040129122,-0.9756660707660236,0.8318852167185374,-1.0937742619583743,-1.6452285642683089,0.1932653096593891,0.6087485514108607,1.096321025710132,-0.7448461226417646,-1.0974675177845383,-0.38608460002672096,-0.4994391964663908,-1.0040472871065047,1.1252948714075086,0.8402392821160428,0.12751194268168456,-0.38897418457481236,-4.7534244283794225,-0.4390227108129166,0.17628297523177527,-0.8214880236226904,0.7738907069133745,-1.0437547442946389,-1.7173964826653845,-1.1580354361564134,0.7665413637271168,0.3312264540555539,-1.18733063176785,-2.083893992850897,-1.7825501686521046,-1.559922966862413,-0.39830012368257556,0.6033991368488343,-0.4009768093799891,0.1099231625798667,0.6222689805846046,-0.12778801724419594,0.010932732215191645,-0.38494976408708026,1.4756362328873875,0.5028884997100262,-0.8426750359108605,0.9434097782533385,-0.741407275014591,0.11420159224442412,0.8455147602834093,0.6984291943603578,0.6265328556683234,1.0158827375579313,-0.44189714444482614,-0.007446355060619527,-0.6232199151317014,1.3517868610961372,-1.1472291237398968
160-1,-1.873483994937195,0.2946818609558811,0.8678360169240449,0.8291394331767681,0.05989570057322051,-1.6008650991207545,0.22791464931176203,0.6996737166528225,0.21078554186326165,0.8401744554468993,-0.15152896121793882,0.8735163927840137,-0.9952169707440189,-1.1359592538353682,0.8623227170354669,0.7662103353070595,-0.8993825005729832,-1.0287359987608107,-1.4260941751377603,-0.9610680606434134,-0.1003924108563822,-1.444453331745868,-0.8309609199695303,-0.8918256279902608,-1.074815156392721,0.5517288173405155,0.8887641878945911,-0.5071788063774424,-1.1140331291390884,0.13284585952781747,-0.9240756086408481,-1.3604778612053827,-0.29934580616332473,-1.1794884754970996,0.4201336616737825,0.10134034868943664,-0.8276241018042978,0.23438235345696332,-0.5416252187046622,-1.0163749912379916,-0.5090289585668225,-1.9161548940197237,0.4160179553251824,-1.605430633982059,-1.07389239677145,0.2166921004423405,0.37294058335237706,0.06881240807908783,-0.8671404900459482,0.25108977001230615,-1.2118405812138908,-0.15115728939106107,-1.0323550995198887,0.6702418413322292,0.44819288075508773,0.04887222300928163,-0.37082837053846684,0.6571336565161876,-0.5882491181662891,-1.0073968373177764,-0.5772597967095782,-0.20618467233728055,1.490869255926109,0.7726071608079391,1.3278218950791112,0.168891206500275,0.7400687428199924,1.0414098312310414,-0.9972396157626128,-1.0111903635394126,-1.2324319037357325,-0.2745838604045496,0.009981341805243493,-2.3382390801430963,-0.524398002536572,-2.1076308667123005,0.43008183643291126,-0.6708977720605173,0.22461215318417652,0.5897737905791717,-0.4957657899796095,0.6403545322988888,-0.35063783457293557,-0.5766725088480057,-1.80981984286131,0.4082007845255859,0.2805408792741241,-1.18733063176785,-0.6903637935746965,-0.49001457174061763,-1.4939306398030958,0.4525375778926305,-0.8775075958724631,-0.12186770456639397,1.0905860272544645,0.2101860174509769,0.2165809790945087,-1.2152639535731837,0.6209061297893591,-0.7269730662335047,0.13112616923439077,-1.0525517027575952,0.2590376750632602,-0.29684706905181607,0.09648695262204045,0.41009220868054247,0.8243929680393477,0.5991670692193146,0.7271947170459832,0.009079447077411469,-0.19589873224329804,-0.40481094543591706,1.232879922894751,-1.1472291237398968
148-1,0.651698123002487,-1.2802045043016888,-1.1435592267915389,-0.5734804344420975,-0.7733483460388777,0.9526323243016847,0.2827502329611487,-0.07303841350140211,-1.3597510479537342,-1.196722549907177,0.9032134242768597,-1.2814238643929527,0.918351333022711,0.2179078054921565,1.032306845476443,0.6613921258485607,2.350563223140362,1.3445252567681412,0.37491792746430685,0.73388755094453,0.6817370738811417,0.35304538825635096,0.42742770540862657,2.0076154901630527,-1.074815156392721,0.06359860913116186,1.1434522651232737,1.6392749498275463,0.8132649549891624,0.15327071417843596,-1.2691647379883315,-1.3604778612053827,0.7396200783840834,0.6444395105626444,0.10378999181527455,0.6413990195422306,1.6908218309865528,-1.3134279079332296,-1.2081071650570452,-1.0163749912379916,0.900514500413574,0.697168929776192,0.8689794088521275,-0.45092471115558497,0.8824886330604551,-1.40262347263079,0.28626222946178115,1.0238613343229666,-0.01226201420866875,0.45122214903452096,0.6506304525867934,0.20662723199199806,1.0306607394277887,1.1568320950282727,0.35557790608302875,0.4032710736763355,1.0464246465569342,-1.5222249134548052,0.8758990272224932,-0.04059409882174998,0.1245880788009552,0.8520261341364693,-1.2576528434563203,0.5819603021738838,0.731960052433291,0.40998469077295746,0.567709950769399,-0.5015537412370502,1.7033687586906805,0.2483340587873572,0.9150905906507029,1.495928459434895,0.3740724777760219,1.7848176109385843,0.141247472613338,1.4582963347368791,-0.29415347376701484,0.1312049163985218,0.5430511041064867,-4.972974496689817,1.6095582867450708,-1.1329378147694698,0.29550349406660725,1.6959437831508795,1.440504461310718,-0.28976888523421185,-2.395315548328179,1.4347116744774207,0.14318003799475718,1.1900045746654975,0.4587248282584016,0.3068193543754663,-1.4110792450023473,0.7194467336542787,-1.7643841888548346,1.0932560814826373,-1.8450075626396332,2.062913257029951,0.12384223124455866,1.1962007222971456,-0.1930043985115641,1.714876315440033,0.9280162076236788,0.42147724470571907,0.8949492274333947,-1.0064534925210196,-1.9174305994535252,0.3338753302209797,-1.231598277742551,0.4045981374595616,0.9196083290028166,0.323859305790509,-0.5178259815495755,0.6322371176890729
168-1,0.7805617815873216,-1.2802045043016888,-1.1435592267915389,-1.4011102481832305,-0.5089811696569279,0.796012847232952,0.6897282340303649,1.791015811899929,0.9529478466896228,-1.196722549907177,0.9221345896459279,-1.2814238643929527,0.532384847756224,1.1711788598395751,0.7985507502151813,0.9634425966551311,-0.23526926331118572,1.4541110862748752,1.530494242954743,1.3997976883731897,1.2209838316954702,0.291140443828827,0.983223606179474,1.6157066356082503,-1.074815156392721,1.3466682660351486,1.2007447113806158,1.0310881405899608,1.2156540441421053,0.7387000945958585,0.7955382293181253,0.411266468533943,0.5926406378764083,1.4295923800808417,0.4556648562649143,1.4891343511612598,1.8708272091471492,-1.3134279079332296,1.6446527509563122,0.3328791753223655,1.3947469780562998,1.0941732741955985,1.039976026292099,-0.07931714544929383,1.6236463457924146,-0.2089970110405178,2.196231248403493,1.0085847669908516,1.2612646692991434,0.6352219728425961,1.7554764818914725,0.3074640534066447,1.0723353797491681,0.5839623199897769,0.595638567133155,1.2731033821434867,1.4947929626366012,-1.5222249134548052,0.5228656107162843,1.2498759091550515,-1.6884939325373545,0.6648482089464763,0.21947638374341,1.2335315019311575,1.3049453305054117,1.085333926045734,1.361785689362047,0.09462351720132603,0.35542074246965283,1.2473727818586344,0.7982127740725061,1.8834331047571846,0.6429869651575608,0.8213771925746617,0.6472170242976131,1.8515739655378345,-0.28859911436883473,1.1526134467027132,0.9363080329779859,0.5645872205963554,1.18474043297813,-1.1329378147694698,0.8609530314621096,0.6740312377327278,1.156453989297032,0.0759315591880067,0.9415137506418914,-1.18733063176785,-0.3903147895498248,0.6973311652524739,1.8715416477916758,-0.05896726544904093,1.0131112550121562,-0.29766939827394157,-0.6227454750968069,0.2906220929780747,0.5411816253466799,0.7369194413988176,1.0687543832737874,1.2629527510377219,-0.3362686353787562,1.2964270223005603,1.343800071670654,1.39124023056008,0.6676932893212919,-1.0064534925210196,-1.7757727069230627,0.4739159686449177,-1.231598277742551,0.07116372992039986,0.5625685750026198,0.3623298203284759,-0.10968366624113639,0.8255784586106315
