,ASV_10,ASV_9,ASV_6,ASV_4,ASV_31,ASV_161,ASV_89,ASV_23,ASV_30,ASV_45,ASV_46,ASV_155,ASV_102,ASV_159,ASV_94,ASV_194,ASV_218,ASV_28,ASV_166,ASV_44,ASV_122,ASV_57,ASV_24,ASV_82,ASV_135,ASV_146,ASV_76,ASV_195,ASV_120,ASV_183,ASV_149,ASV_34,ASV_1,ASV_103,ASV_134,ASV_33,ASV_144,ASV_114,ASV_220,ASV_177,ASV_145,ASV_154,ASV_41,ASV_112,ASV_178,ASV_29,ASV_26,ASV_137,ASV_119,ASV_157,ASV_128,ASV_47,ASV_113,ASV_72,ASV_140,ASV_43,ASV_208,ASV_188,ASV_101,ASV_180,ASV_27,ASV_141,ASV_217,ASV_216,ASV_171,ASV_99,ASV_97,ASV_192,ASV_143,ASV_432,ASV_176,ASV_59,ASV_55,ASV_123,ASV_51,ASV_49,ASV_162,ASV_129,ASV_160,ASV_125,ASV_181,ASV_52,ASV_54,ASV_12,ASV_19,ASV_50,ASV_163,ASV_184,ASV_42,ASV_139,ASV_131,ASV_69,ASV_179,ASV_222,ASV_124,ASV_11,ASV_20
ASV_46,1.6102600000000002,1.5461,1.4507900000000002,1.4128500000000002,1.7695800000000002,1.35235,1.5193999999999999,1.7811000000000001,1.74844,0.056029999999999996,0.0,1.2393600000000002,1.53792,1.2472800000000002,1.4968100000000002,1.17057,1.53997,1.7769699999999997,1.2064200000000003,0.09691999999999999,0.96086,0.40507000000000004,1.7869,1.51683,1.1830600000000002,1.32596,1.4684100000000002,1.2950900000000003,1.7210500000000002,1.4072600000000002,1.32705,1.7659199999999997,1.4034100000000003,1.5161300000000002,1.4530900000000002,1.75613,1.4049100000000003,1.27883,1.53243,1.2445100000000002,1.3758200000000003,1.2396900000000002,1.0299200000000002,1.3480200000000002,1.2266199999999998,1.7885399999999996,1.7146799999999998,1.37362,1.7446,1.24381,1.45976,0.08798,1.2818100000000003,1.48397,1.4012900000000001,0.18853000000000003,1.54666,1.26712,1.51019,1.4152000000000002,1.7370599999999998,1.41225,1.5330900000000003,1.53997,1.2302000000000002,1.56829,1.53197,1.2559099999999999,1.40968,1.54063,1.2376500000000001,1.5356600000000002,1.1910500000000002,1.7705500000000003,0.19955,0.041120000000000004,1.3574,1.4211600000000002,1.2375900000000002,1.45976,1.4719,0.15100000000000002,0.044360000000000004,1.9517399999999998,1.9533599999999998,0.12204000000000001,1.1486300000000003,1.2622600000000002,0.17319,1.41434,1.42579,1.6663400000000002,1.3099100000000001,1.65438,1.6718100000000005,1.91366,2.0237099999999995
ASV_155,1.3294000000000001,1.2652400000000001,0.9214100000000001,0.8834700000000001,1.4887200000000003,0.32506999999999997,0.9900200000000001,1.5002400000000002,1.46758,1.25235,1.2393600000000002,0.0,1.00854,0.02442,0.96743,0.30225,1.03427,1.4961100000000003,0.17914000000000002,1.2604600000000001,1.2285,1.26523,1.50604,0.98745,0.6773599999999999,0.29868,0.93903,0.76571,1.2549900000000003,0.90156,0.29977,1.4850600000000003,0.8740300000000001,0.98675,0.9473900000000001,1.47527,0.8992100000000001,0.7494500000000001,1.0267300000000001,0.7388099999999999,0.87012,0.01683,0.89774,0.81864,0.7209199999999999,1.5076800000000001,1.4338199999999999,0.8442400000000001,1.27854,0.033049999999999996,0.95406,1.2515200000000002,0.75243,0.95459,0.89559,1.1509900000000002,1.01728,0.76142,0.9808100000000001,0.9095,1.4562,0.9065500000000001,1.0273900000000002,1.03427,0.70082,1.03891,1.00259,0.7265299999999999,0.90398,1.0349300000000001,0.73195,1.00628,1.14819,1.3044900000000004,1.16201,1.23744,0.33012,0.91546,0.02683,0.95406,0.9662000000000001,1.2035200000000001,1.2406800000000002,1.67088,1.6724999999999999,1.21632,0.6429299999999999,0.7565599999999999,1.13565,0.90864,0.92009,1.2002800000000002,0.80421,1.1486800000000001,1.20575,1.6328,1.7428500000000002
ASV_102,1.6279599999999999,1.5637999999999999,1.10917,1.07123,1.78728,1.12153,0.26421999999999995,1.7988,1.76614,1.5509100000000002,1.53792,1.00854,0.0,1.01646,0.24162999999999998,0.9397500000000001,1.33283,1.7946699999999998,0.9756,1.5590199999999996,1.5270599999999999,1.5637899999999998,1.8046,0.09157,0.97592,1.09514,0.15835,0.9534699999999999,1.5535500000000002,1.20012,1.09623,1.7836199999999998,1.0617900000000002,0.26095,1.2459500000000001,1.77383,1.1977700000000002,0.5112700000000001,1.3252899999999999,1.0373700000000001,1.1686800000000002,1.00887,1.1963000000000001,0.58046,1.01948,1.8062399999999996,1.7323799999999998,1.032,1.5771,1.01299,1.2526199999999998,1.5500799999999997,0.5142500000000001,0.28177,1.19415,1.4495500000000001,0.29148,1.0599800000000001,0.25501,1.2080600000000001,1.7547599999999999,1.20511,1.3259500000000002,1.33283,0.88858,0.31311,0.27679,0.9142899999999999,1.20254,1.3334899999999998,1.03051,1.1940400000000002,1.44675,1.6030499999999999,1.46057,1.5359999999999998,1.12658,1.21402,1.00677,1.2526199999999998,1.2647599999999999,1.50208,1.5392399999999997,1.9694399999999999,1.9710599999999998,1.51488,0.94149,1.05512,1.43421,1.2071999999999998,1.2186499999999998,1.4988400000000002,1.10277,1.4472399999999999,1.50431,1.93136,2.04141
ASV_159,1.33732,1.27316,0.92933,0.89139,1.4966400000000002,0.33299,0.99794,1.5081600000000002,1.4755000000000003,1.26027,1.2472800000000002,0.02442,1.01646,0.0,0.97535,0.31017,1.0421900000000002,1.5040300000000002,0.18706,1.26838,1.23642,1.2731500000000002,1.51396,0.9953700000000001,0.6852799999999999,0.3066,0.9469500000000001,0.7736299999999999,1.2629100000000002,0.9094800000000001,0.30769,1.4929800000000002,0.8819500000000001,0.99467,0.9553100000000001,1.48319,0.9071300000000001,0.75737,1.0346500000000003,0.7467299999999999,0.87804,0.015349999999999999,0.90566,0.82656,0.7288399999999998,1.5156,1.4417399999999998,0.8521600000000001,1.2864600000000002,0.04097,0.9619800000000001,1.2594400000000001,0.76035,0.9625100000000001,0.90351,1.15891,1.0252,0.7693399999999999,0.9887300000000001,0.91742,1.4641199999999999,0.9144700000000001,1.0353100000000002,1.0421900000000002,0.7087399999999999,1.04683,1.01051,0.7344499999999999,0.9119,1.0428500000000003,0.7398699999999999,1.0142000000000002,1.15611,1.3124100000000003,1.1699300000000001,1.2453600000000002,0.33804,0.9233800000000001,0.03475,0.9619800000000001,0.9741200000000001,1.21144,1.2486000000000002,1.6787999999999998,1.6804199999999998,1.22424,0.6508499999999999,0.7644799999999999,1.14357,0.91656,0.92801,1.2082000000000002,0.8121299999999999,1.1566000000000003,1.2136700000000002,1.64072,1.7507700000000002
ASV_94,1.5868499999999999,1.5226899999999999,1.06806,1.03012,1.74617,1.0804200000000002,0.17903,1.75769,1.7250299999999998,1.5098,1.4968100000000002,0.96743,0.24162999999999998,0.97535,0.0,0.89864,1.2917199999999998,1.75356,0.93449,1.5179099999999999,1.4859499999999997,1.5226799999999996,1.7634900000000002,0.22054,0.9348099999999999,1.0540299999999998,0.17212000000000002,0.91236,1.51244,1.1590099999999999,1.0551199999999998,1.74251,1.02068,0.14316,1.20484,1.7327200000000003,1.15666,0.47016,1.28418,0.9962599999999999,1.12757,0.96776,1.15519,0.53935,0.9783699999999999,1.7651299999999999,1.69127,0.9908899999999999,1.5359899999999997,0.97188,1.21151,1.50897,0.47314000000000006,0.24066000000000004,1.1530399999999998,1.40844,0.09656999999999999,1.01887,0.0888,1.16695,1.7136500000000001,1.1640000000000001,1.28484,1.2917199999999998,0.84747,0.22792,0.159,0.87318,1.1614299999999997,1.29238,0.9894,1.15293,1.4056399999999998,1.56194,1.4194599999999997,1.49489,1.0854699999999997,1.17291,0.96566,1.21151,1.2236500000000001,1.4609699999999999,1.49813,1.92833,1.92995,1.4737699999999998,0.90038,1.01401,1.3930999999999998,1.16609,1.17754,1.45773,1.06166,1.40613,1.4631999999999998,1.8902500000000002,2.0003
ASV_194,1.26061,1.19645,0.85262,0.8146800000000001,1.4199300000000001,0.41524,0.92123,1.4314500000000001,1.3987900000000002,1.1835600000000002,1.17057,0.30225,0.9397500000000001,0.31017,0.89864,0.0,0.96548,1.4273200000000001,0.26931,1.1916700000000002,1.15971,1.19644,1.4372500000000001,0.91866,0.6085699999999999,0.38885,0.87024,0.69692,1.1862000000000001,0.83277,0.38993999999999995,1.4162700000000001,0.8052400000000001,0.91796,0.8786,1.4064800000000002,0.83042,0.68066,0.95794,0.67002,0.80133,0.30258,0.82895,0.74985,0.65213,1.43889,1.36503,0.7754500000000001,1.20975,0.3067,0.88527,1.18273,0.68364,0.8858,0.8268,1.0822,0.9484899999999999,0.69263,0.91202,0.84071,1.38741,0.8377600000000001,0.9586,0.96548,0.63203,0.97012,0.9338000000000001,0.65774,0.83519,0.96614,0.66316,0.93749,1.0794000000000001,1.2357000000000002,1.09322,1.16865,0.42029,0.84667,0.30047999999999997,0.88527,0.89741,1.13473,1.17189,1.60209,1.60371,1.1475300000000002,0.57414,0.6877699999999999,1.0668600000000001,0.83985,0.8513,1.13149,0.73542,1.07989,1.1369600000000002,1.5640100000000001,1.67406
ASV_218,1.63001,1.56585,1.2457,1.20776,1.78933,1.14726,1.3143099999999999,1.80085,1.7681900000000002,1.5529600000000003,1.53997,1.03427,1.33283,1.0421900000000002,1.2917199999999998,0.96548,0.0,1.7967199999999999,1.00133,1.56107,1.5291099999999997,1.56584,1.8066499999999999,1.31174,0.8475699999999999,1.12087,1.2633199999999998,1.0899999999999999,1.5555999999999999,1.07177,1.1219599999999998,1.7856699999999999,1.1983199999999998,1.3110399999999998,1.1176,1.77588,1.06942,1.07374,0.02246,0.9090199999999999,1.04033,1.0346,1.1983499999999998,1.1429299999999998,0.89113,1.8082899999999997,1.7344299999999997,1.16853,1.5791499999999998,1.0387199999999999,1.12427,1.5521299999999998,1.07672,1.27888,1.0657999999999999,1.4515999999999998,1.34157,0.93163,1.3051,1.07971,1.7568099999999998,1.0767600000000002,0.036739999999999995,0.0,1.02511,1.3632,1.32688,1.0508199999999999,1.07419,0.04428,0.90216,1.3305699999999998,1.4487999999999999,1.6051,1.4626199999999998,1.53805,1.15231,1.08567,1.0325,1.12427,1.1364100000000001,1.5041299999999997,1.5412899999999998,1.9714899999999997,1.9731099999999997,1.51693,0.81314,0.92677,1.4362599999999999,1.07885,1.0903,1.5008899999999998,0.97442,0.62021,1.50636,1.9334099999999999,2.04346
ASV_28,1.71651,1.6523500000000002,1.7075400000000003,1.6696000000000002,0.15209,1.6091,1.7761499999999997,0.24413,0.10175,1.78996,1.7769699999999997,1.4961100000000003,1.7946699999999998,1.5040300000000002,1.75356,1.4273200000000001,1.7967199999999999,0.0,1.46317,1.79807,1.7661099999999998,1.80284,0.24992999999999999,1.77358,1.43981,1.58271,1.7251599999999998,1.5518399999999999,1.9778000000000002,1.66401,1.5838,0.11923,1.6601599999999999,1.7728799999999998,1.70984,0.10944000000000001,1.66166,1.53558,1.78918,1.5012600000000003,1.6325699999999999,1.4964400000000002,1.4353500000000001,1.60477,1.48337,0.21907000000000001,0.14521,1.63037,2.00135,1.5005600000000001,1.71651,1.78913,1.53856,1.74072,1.65804,1.6886,1.80341,1.52387,1.76694,1.6719499999999998,0.15189,1.669,1.7898399999999999,1.79672,1.4869500000000002,1.82504,1.78872,1.5126600000000001,1.66643,1.79738,1.4944000000000002,1.7924099999999998,1.6858,2.0273000000000003,1.69962,1.77505,1.61415,1.67791,1.4943400000000002,1.71651,1.72865,1.74113,1.7782900000000001,0.45735,0.45896999999999993,1.75393,1.40538,1.5190100000000002,1.67326,1.67109,1.68254,1.9230900000000002,1.5666600000000002,1.91113,1.92856,0.41927,0.52932
ASV_166,1.2964600000000002,1.2323000000000002,0.88847,0.85053,1.45578,0.22719,0.95708,1.4673,1.4346400000000001,1.21941,1.2064200000000003,0.17914000000000002,0.9756,0.18706,0.93449,0.26931,1.00133,1.46317,0.0,1.2275200000000002,1.19556,1.23229,1.4731,0.9545100000000001,0.6444199999999999,0.13226,0.9060900000000001,0.7327699999999999,1.2220500000000003,0.8686200000000001,0.13335,1.45212,0.8410900000000001,0.95381,0.9144500000000001,1.4423300000000001,0.8662700000000001,0.71651,0.9937900000000001,0.7058699999999999,0.83718,0.17947000000000002,0.8648,0.7857,0.6879799999999999,1.47474,1.40088,0.8113,1.2456,0.18359,0.92112,1.2185800000000002,0.71949,0.9216500000000001,0.86265,1.1180500000000002,0.98434,0.7284799999999999,0.9478700000000001,0.87656,1.42326,0.8736100000000001,0.9944500000000001,1.00133,0.66788,1.00597,0.9696500000000001,0.6935899999999999,0.87104,1.0019900000000002,0.69901,0.9733400000000001,1.11525,1.2715500000000004,1.12907,1.2045000000000001,0.23224,0.8825200000000001,0.17737,0.92112,0.9332600000000001,1.1705800000000002,1.2077400000000003,1.63794,1.63956,1.18338,0.6099899999999999,0.7236199999999999,1.10271,0.8757,0.88715,1.1673400000000003,0.77127,1.1157400000000002,1.1728100000000001,1.59986,1.70991
ASV_44,1.6313600000000001,1.5672000000000001,1.4718900000000001,1.4339500000000003,1.79068,1.37345,1.5405,1.8022,1.7695400000000001,0.10991,0.09691999999999999,1.2604600000000001,1.5590199999999996,1.26838,1.5179099999999999,1.1916700000000002,1.56107,1.79807,1.2275200000000002,0.0,0.9819600000000002,0.42616999999999994,1.808,1.53793,1.2041600000000001,1.3470600000000001,1.48951,1.31619,1.7421500000000003,1.4283600000000003,1.3481500000000002,1.7870199999999998,1.42451,1.5372299999999999,1.4741900000000003,1.77723,1.42601,1.29993,1.55353,1.26561,1.39692,1.2607899999999999,1.0510199999999998,1.3691200000000003,1.24772,1.8096399999999997,1.7357799999999999,1.3947200000000002,1.7657,1.2649100000000002,1.48086,0.07738,1.30291,1.5050700000000001,1.4223900000000003,0.20962999999999998,1.56776,1.2882200000000001,1.53129,1.4363,1.75816,1.4333500000000001,1.55419,1.5610700000000002,1.2512999999999999,1.58939,1.5530700000000002,1.27701,1.4307800000000002,1.56173,1.2587499999999998,1.55676,1.2121500000000003,1.7916500000000004,0.22065,0.095,1.3785,1.4422600000000003,1.2586899999999999,1.48086,1.493,0.1721,0.09824,1.97284,1.9744599999999999,0.14314,1.1697300000000002,1.2833599999999998,0.19429000000000002,1.43544,1.44689,1.6874400000000003,1.3310100000000002,1.67548,1.6929100000000001,1.93476,2.0448099999999996
ASV_122,1.5994000000000002,1.53524,1.4399300000000002,1.40199,1.75872,1.3414899999999998,1.5085399999999998,1.77024,1.73758,0.9738500000000001,0.96086,1.2285,1.5270599999999999,1.23642,1.4859499999999997,1.15971,1.5291099999999997,1.7661099999999998,1.19556,0.9819600000000002,0.0,0.98673,1.7760400000000003,1.5059699999999998,1.1722000000000001,1.3151,1.4575500000000001,1.28423,1.71019,1.3964,1.31619,1.75506,1.3925500000000002,1.50527,1.4422300000000001,1.7452700000000003,1.3940500000000002,1.26797,1.5215699999999999,1.2336500000000001,1.36496,1.22883,1.01906,1.3371600000000001,1.21576,1.77768,1.7038200000000001,1.36276,1.7337400000000003,1.23295,1.4488999999999999,0.97302,1.27095,1.47311,1.39043,0.87249,1.5357999999999998,1.25626,1.4993299999999998,1.4043400000000001,1.7262000000000002,1.40139,1.5222300000000002,1.52911,1.21934,1.5574299999999999,1.52111,1.24505,1.39882,1.5297699999999999,1.22679,1.5248000000000002,1.18019,1.7596900000000002,0.88351,0.95894,1.3465399999999998,1.4103,1.22673,1.4488999999999999,1.46104,0.92502,0.96218,1.9408800000000002,1.9425000000000001,0.93782,1.1377700000000002,1.2514,0.85715,1.4034799999999998,1.4149299999999998,1.65548,1.29905,1.6435199999999999,1.6609500000000004,1.9028000000000003,2.01285
ASV_57,1.63613,1.57197,1.47666,1.4387200000000002,1.7954500000000002,1.37822,1.5452699999999997,1.8069700000000002,1.77431,0.41806,0.40507000000000004,1.26523,1.5637899999999998,1.2731500000000002,1.5226799999999996,1.19644,1.56584,1.80284,1.23229,0.42616999999999994,0.98673,0.0,1.8127700000000002,1.5426999999999997,1.20893,1.3518299999999999,1.49428,1.3209600000000001,1.74692,1.43313,1.35292,1.79179,1.42928,1.542,1.47896,1.7820000000000003,1.4307800000000002,1.3047000000000002,1.5582999999999998,1.27038,1.40169,1.26556,1.05579,1.37389,1.25249,1.8144099999999999,1.74055,1.39949,1.7704700000000002,1.26968,1.4856299999999998,0.41723,1.3076800000000002,1.5098399999999998,1.42716,0.3167,1.5725299999999998,1.2929899999999999,1.5360599999999998,1.44107,1.76293,1.4381199999999998,1.5589600000000001,1.56584,1.25607,1.5941599999999998,1.55784,1.2817800000000001,1.4355499999999999,1.5664999999999998,1.26352,1.56153,1.21692,1.7964200000000001,0.32772,0.40315,1.3832699999999998,1.44703,1.26346,1.4856299999999998,1.4977699999999998,0.36923,0.40639000000000003,1.97761,1.97923,0.38203,1.1745,1.28813,0.30135999999999996,1.4402099999999998,1.4516599999999997,1.69221,1.33578,1.6802499999999998,1.6976800000000003,1.9395300000000002,2.0495799999999997
ASV_24,1.7264400000000002,1.66228,1.7174700000000003,1.6795300000000002,0.24253999999999998,1.61903,1.78608,0.030060000000000003,0.22139999999999999,1.7998899999999998,1.7869,1.50604,1.8046,1.51396,1.7634900000000002,1.4372500000000001,1.8066499999999999,0.24992999999999999,1.4731,1.808,1.7760400000000003,1.8127700000000002,0.0,1.7835100000000002,1.44974,1.5926400000000003,1.73509,1.56177,1.9877300000000002,1.67394,1.59373,0.23887999999999998,1.67009,1.78281,1.71977,0.22909000000000002,1.6715900000000001,1.5455100000000002,1.7991100000000002,1.51119,1.6425,1.5063700000000002,1.4452800000000001,1.6147,1.4933,0.2615,0.18764,1.6403,2.01128,1.51049,1.7264400000000002,1.79906,1.5484900000000001,1.75065,1.66797,1.69853,1.81334,1.5338000000000003,1.7768700000000002,1.68188,0.21001999999999998,1.6789300000000003,1.79977,1.80665,1.49688,1.83497,1.79865,1.52259,1.67636,1.8073100000000002,1.5043300000000002,1.80234,1.6957300000000002,2.03723,1.7095500000000001,1.78498,1.6240800000000002,1.68784,1.50427,1.7264400000000002,1.7385800000000002,1.75106,1.7882200000000001,0.46728,0.46889999999999993,1.7638600000000002,1.41531,1.52894,1.6831900000000002,1.6810200000000002,1.6924700000000001,1.9330200000000002,1.5765900000000002,1.9210600000000002,1.9384900000000003,0.42919999999999997,0.53925
ASV_82,1.60687,1.54271,1.08808,1.0501399999999999,1.76619,1.1004399999999999,0.24312999999999999,1.77771,1.74505,1.5298200000000002,1.51683,0.98745,0.09157,0.9953700000000001,0.22054,0.91866,1.31174,1.77358,0.9545100000000001,1.53793,1.5059699999999998,1.5426999999999997,1.7835100000000002,0.0,0.95483,1.07405,0.13726,0.9323799999999999,1.5324600000000002,1.17903,1.07514,1.7625299999999997,1.0407000000000002,0.23986,1.22486,1.75274,1.1766800000000002,0.49018,1.3042000000000002,1.01628,1.14759,0.9877800000000001,1.17521,0.55937,0.99839,1.7851499999999996,1.7112899999999998,1.01091,1.55601,0.9919,1.2315300000000002,1.52899,0.49316,0.26067999999999997,1.17306,1.42846,0.27039,1.03889,0.23392,1.18697,1.7336699999999998,1.1840200000000003,1.3048600000000001,1.31174,0.86749,0.29202,0.2557,0.8932,1.18145,1.3124000000000002,1.00942,1.1729500000000002,1.42566,1.5819600000000003,1.4394799999999999,1.5149100000000002,1.1054899999999999,1.19293,0.98568,1.2315300000000002,1.2436700000000003,1.48099,1.51815,1.9483499999999998,1.9499699999999998,1.49379,0.9204,1.03403,1.41312,1.1861100000000002,1.1975600000000002,1.4777500000000001,1.08168,1.4261500000000003,1.48322,1.91027,2.02032
ASV_135,1.2731000000000001,1.2089400000000001,0.88879,0.85085,1.43242,0.79035,0.9573999999999999,1.44394,1.41128,1.19605,1.1830600000000002,0.6773599999999999,0.97592,0.6852799999999999,0.9348099999999999,0.6085699999999999,0.8475699999999999,1.43981,0.6444199999999999,1.2041600000000001,1.1722000000000001,1.20893,1.44974,0.95483,0.0,0.76396,0.90641,0.7330899999999999,1.1986900000000003,0.60108,0.7650499999999999,1.42876,0.8414100000000001,0.95413,0.5462899999999999,1.41897,0.59873,0.71683,0.84003,0.43833,0.5696399999999999,0.67769,0.8414400000000001,0.78602,0.42044,1.45138,1.3775199999999999,0.8116200000000001,1.2222400000000002,0.6818099999999999,0.6535799999999999,1.1952200000000002,0.71981,0.9219700000000001,0.5951099999999999,1.09469,0.98466,0.0858,0.94819,0.6090199999999999,1.3999,0.60607,0.8406899999999999,0.8475699999999999,0.6682,1.00629,0.9699700000000001,0.6939099999999999,0.6034999999999999,0.84823,0.43147,0.9736600000000001,1.0918899999999998,1.2481900000000004,1.10571,1.18114,0.7954,0.61498,0.67559,0.6535799999999999,0.66572,1.1472200000000001,1.1843800000000002,1.61458,1.6161999999999999,1.16002,0.34245000000000003,0.08094,1.0793499999999998,0.6081599999999999,0.6196099999999999,1.14398,0.50373,0.9619800000000001,1.14945,1.5765,1.68655
ASV_146,1.4160000000000001,1.3518400000000002,1.0080099999999999,0.97007,1.57532,0.34673,1.07662,1.58684,1.5541800000000001,1.3389500000000003,1.32596,0.29868,1.09514,0.3066,1.0540299999999998,0.38885,1.12087,1.58271,0.13226,1.3470600000000001,1.3151,1.3518299999999999,1.5926400000000003,1.07405,0.76396,0.0,1.02563,0.85231,1.3415900000000003,0.98816,0.11396999999999999,1.5716600000000003,0.9606300000000001,1.07335,1.0339900000000002,1.5618700000000003,0.9858100000000001,0.8360500000000001,1.1133300000000002,0.82541,0.95672,0.29901,0.98434,0.90524,0.8075199999999999,1.5942800000000001,1.52042,0.9308400000000001,1.36514,0.30313,1.0406600000000001,1.33812,0.83903,1.04119,0.98219,1.23759,1.10388,0.84802,1.0674100000000002,0.9961,1.5428000000000002,0.9931500000000001,1.11399,1.1208700000000003,0.78742,1.12551,1.08919,0.81313,0.99058,1.1215300000000001,0.81855,1.09288,1.23479,1.3910900000000002,1.2486100000000002,1.32404,0.35178,1.0020600000000002,0.29691,1.0406600000000001,1.0528000000000002,1.2901200000000002,1.32728,1.7574800000000002,1.7591,1.30292,0.72953,0.8431599999999999,1.22225,0.99524,1.00669,1.28688,0.89081,1.2352800000000002,1.2923500000000003,1.7194000000000003,1.8294500000000002
ASV_76,1.55845,1.49429,1.0396599999999998,1.00172,1.71777,1.0520200000000002,0.19471,1.72929,1.6966299999999999,1.4814,1.4684100000000002,0.93903,0.15835,0.9469500000000001,0.17212000000000002,0.87024,1.2633199999999998,1.7251599999999998,0.9060900000000001,1.48951,1.4575500000000001,1.49428,1.73509,0.13726,0.90641,1.02563,0.0,0.88396,1.48404,1.13061,1.02672,1.7141099999999996,0.9922800000000002,0.19144,1.17644,1.7043199999999998,1.12826,0.44176,1.2557800000000001,0.96786,1.09917,0.9393600000000001,1.12679,0.51095,0.94997,1.7367299999999994,1.6628699999999996,0.9624900000000002,1.5075900000000002,0.9434800000000001,1.18311,1.48057,0.44474,0.21226,1.1246399999999999,1.38004,0.22196999999999997,0.9904700000000001,0.1855,1.13855,1.6852499999999997,1.1356000000000002,1.25644,1.2633200000000002,0.8190700000000001,0.2436,0.20728,0.84478,1.1330300000000002,1.26398,0.961,1.12453,1.3772399999999998,1.5335400000000001,1.3910600000000002,1.46649,1.0570699999999997,1.14451,0.93726,1.18311,1.1952500000000001,1.43257,1.46973,1.8999299999999997,1.9015499999999996,1.4453699999999998,0.8719800000000001,0.98561,1.3646999999999998,1.13769,1.14914,1.42933,1.03326,1.3777300000000001,1.4348000000000003,1.8618499999999998,1.9718999999999995
ASV_195,1.38513,1.32097,0.7487199999999999,0.71078,1.54445,0.8786999999999999,0.9349500000000001,1.55597,1.5233100000000002,1.3080800000000001,1.2950900000000003,0.76571,0.9534699999999999,0.7736299999999999,0.91236,0.69692,1.0899999999999999,1.5518399999999999,0.7327699999999999,1.31619,1.28423,1.3209600000000001,1.56177,0.9323799999999999,0.7330899999999999,0.85231,0.88396,0.0,1.31072,0.95729,0.8533999999999999,1.54079,0.70134,0.93168,1.00312,1.5310000000000001,0.95494,0.6943800000000001,1.08246,0.79454,0.92585,0.76604,0.9534699999999999,0.76357,0.77665,1.56341,1.48955,0.6715500000000001,1.33427,0.7701600000000001,1.00979,1.30725,0.6973600000000001,0.89952,0.9513199999999999,1.20672,0.9622099999999999,0.81715,0.92574,0.9652299999999999,1.51193,0.96228,1.0831199999999999,1.0899999999999999,0.13585,0.9838399999999999,0.94752,0.14188,0.95971,1.09066,0.78768,0.8335899999999999,1.2039199999999999,1.3602200000000002,1.21774,1.29317,0.88375,0.97119,0.7639400000000001,1.00979,1.02193,1.25925,1.29641,1.72661,1.72823,1.27205,0.6986600000000001,0.81229,1.1913799999999999,0.96437,0.9758199999999999,1.25601,0.8599399999999999,1.20441,1.2614800000000002,1.68853,1.79858
ASV_120,1.81109,1.7469300000000003,1.4664200000000003,1.4284800000000002,1.9704100000000002,1.36798,1.5350300000000001,1.9819300000000002,1.9492700000000003,1.73404,1.7210500000000002,1.2549900000000003,1.5535500000000002,1.2629100000000002,1.51244,1.1862000000000001,1.5555999999999999,1.9778000000000002,1.2220500000000003,1.7421500000000003,1.71019,1.74692,1.9877300000000002,1.5324600000000002,1.1986900000000003,1.3415900000000003,1.48404,1.31072,0.0,1.4228900000000002,1.34268,1.9667500000000002,1.4190399999999999,1.5317599999999998,1.4687200000000002,1.95696,1.42054,1.29446,1.54806,1.2601399999999998,1.3914499999999999,1.2553200000000002,1.3794300000000002,1.3636500000000003,1.2422499999999999,1.98937,1.9155099999999998,1.38925,0.12555,1.2594400000000001,1.47539,1.7332100000000001,1.29744,1.4996,1.4169200000000002,1.6326800000000001,1.56229,1.28275,1.52582,1.4308299999999998,1.93789,1.42788,1.5487199999999999,1.5556,1.24583,1.58392,1.5476,1.27154,1.42531,1.55626,1.2532800000000002,1.5512899999999998,1.62988,0.17156000000000002,1.6437,1.7191300000000003,1.37303,1.4367900000000002,1.2532200000000002,1.47539,1.48753,1.68521,1.7223700000000002,2.15257,2.15419,1.69801,1.16426,1.2778900000000002,1.61734,1.42997,1.44142,0.77809,1.3255400000000002,1.67001,0.78356,2.11449,2.22454
ASV_183,1.4973,1.43314,1.11299,1.0750499999999998,1.6566200000000002,1.01455,1.1816,1.6681400000000002,1.63548,1.42025,1.4072600000000002,0.90156,1.20012,0.9094800000000001,1.1590099999999999,0.83277,1.07177,1.66401,0.8686200000000001,1.4283600000000003,1.3964,1.43313,1.67394,1.17903,0.60108,0.98816,1.13061,0.95729,1.4228900000000002,0.0,0.9892499999999999,1.6529600000000004,1.06561,1.1783299999999999,0.8711099999999999,1.6431700000000002,0.22715000000000002,0.9410299999999999,1.0642300000000002,0.28409000000000006,0.11424000000000001,0.90189,1.06564,1.01022,0.26620000000000005,1.6755800000000003,1.60172,1.03582,1.4464400000000002,0.9060100000000001,0.51754,1.4194200000000003,0.9440099999999999,1.1461700000000001,0.22353,1.31889,1.20886,0.6851400000000002,1.17239,0.23743999999999998,1.6241,0.23449000000000003,1.0648900000000001,1.07177,0.8924,1.23049,1.1941700000000002,0.9181100000000001,0.23192000000000002,1.0724300000000002,0.27723000000000003,1.19786,1.3160899999999998,1.4723900000000005,1.3299100000000001,1.40534,1.0195999999999998,0.47894000000000003,0.89979,0.51754,0.29414,1.3714200000000003,1.4085800000000004,1.83878,1.8404,1.3842200000000002,0.49049000000000004,0.6802800000000001,1.3035499999999998,0.23658,0.48357000000000006,1.36818,0.31103000000000003,1.1861800000000002,1.3736500000000003,1.8007000000000002,1.9107500000000004
