row ID,row m/z,row retention time,2019-01-28-inj-213.mzML Peak area,2019-01-21-inj-135.mzML Peak area,2019-01-21-inj-162.mzML Peak area,2019-02-13-inj-235.mzML Peak area,2019-01-28-inj-207.mzML Peak area,2019-02-10-inj-221.mzML Peak area,2019-01-21-inj-146.mzML Peak area,2019-01-21-inj-124.mzML Peak area,2019-01-28-inj-206.mzML Peak area,2019-01-21-inj-120.mzML Peak area,2019-01-23-inj-198.mzML Peak area,2019-01-13-inj-4.mzML Peak area,2019-01-15-inj-70.mzML Peak area,2019-02-10-inj-222.mzML Peak area,2019-01-17-inj-104.mzML Peak area,2019-01-16-inj-83.mzML Peak area,2019-01-14-inj-31.mzML Peak area,2019-02-13-inj-236.mzML Peak area,2019-02-13-inj-237.mzML Peak area,2019-01-14-inj-42.mzML Peak area,2019-01-23-inj-181.mzML Peak area,2019-02-10-inj-227.mzML Peak area,2019-01-17-inj-94.mzML Peak area,2019-01-15-inj-58.mzML Peak area,2019-01-13-inj-5.mzML Peak area,2019-01-23-inj-185.mzML Peak area,2019-02-10-inj-223.mzML Peak area,2019-01-21-inj-122.mzML Peak area,2019-01-13-inj-1.mzML Peak area,2019-01-21-inj-148.mzML Peak area,2019-01-14-inj-29.mzML Peak area,2019-01-16-inj-81.mzML Peak area,2019-01-28-inj-203.mzML Peak area,2019-01-23-inj-183.mzML Peak area,2019-02-10-inj-220.mzML Peak area,2019-01-15-inj-56.mzML Peak area,2019-02-13-inj-234.mzML Peak area,2019-01-13-inj-7.mzML Peak area,2019-01-13-inj-24.mzML Peak area,2019-01-13-inj-15.mzML Peak area,2019-01-15-inj-72.mzML Peak area,2019-01-21-inj-143.mzML Peak area,2019-01-14-inj-45.mzML Peak area,2019-01-21-inj-139.mzML Peak area,2019-01-21-inj-125.mzML Peak area,2019-01-13-inj-11.mzML Peak area,2019-01-15-inj-76.mzML Peak area,2019-02-10-inj-225.mzML Peak area,2019-01-13-inj-20.mzML Peak area,2019-01-14-inj-41.mzML Peak area,2019-01-15-inj-62.mzML Peak area,2019-01-14-inj-37.mzML Peak area,2019-01-21-inj-131.mzML Peak area,2019-01-17-inj-103.mzML Peak area,2019-01-21-inj-129.mzML Peak area,2019-01-16-inj-85.mzML Peak area,2019-01-15-inj-66.mzML Peak area,2019-01-14-inj-49.mzML Peak area,2019-01-17-inj-107.mzML Peak area,2019-01-13-inj-19.mzML Peak area,2019-01-14-inj-51.mzML Peak area,2019-01-14-inj-36.mzML Peak area,2019-01-15-inj-63.mzML Peak area,2019-01-21-inj-130.mzML Peak area,2019-01-14-inj-54.mzML Peak area,2019-01-16-inj-84.mzML Peak area,2019-01-21-inj-128.mzML Peak area,2019-01-17-inj-102.mzML Peak area,2019-01-14-inj-32.mzML Peak area,2019-01-15-inj-67.mzML Peak area,2019-01-21-inj-134.mzML Peak area,2019-01-14-inj-48.mzML Peak area,2019-01-13-inj-18.mzML Peak area,2019-01-17-inj-106.mzML Peak area,2019-01-28-inj-212.mzML Peak area,2019-01-13-inj-6.mzML Peak area,2019-01-13-inj-25.mzML Peak area,2019-01-13-inj-14.mzML Peak area,2019-01-15-inj-73.mzML Peak area,2019-01-21-inj-142.mzML Peak area,2019-01-14-inj-44.mzML Peak area,2019-01-21-inj-138.mzML Peak area,2019-01-17-inj-112.mzML Peak area,2019-01-16-inj-88.mzML Peak area,2019-01-13-inj-10.mzML Peak area,2019-01-15-inj-77.mzML Peak area,2019-01-13-inj-21.mzML Peak area,2019-02-13-inj-238.mzML Peak area,2019-01-21-inj-132.mzML Peak area,2019-01-15-inj-61.mzML Peak area,2019-01-14-inj-34.mzML Peak area,2019-01-15-inj-79.mzML Peak area,2019-01-17-inj-100.mzML Peak area,2019-01-16-inj-86.mzML Peak area,2019-01-21-inj-136.mzML Peak area,2019-01-15-inj-65.mzML Peak area,2019-01-28-inj-210.mzML Peak area,2019-01-13-inj-8.mzML Peak area,2019-01-13-inj-27.mzML Peak area,2019-01-15-inj-71.mzML Peak area,2019-01-13-inj-16.mzML Peak area,2019-01-17-inj-108.mzML Peak area,2019-01-21-inj-140.mzML Peak area,2019-01-15-inj-69.mzML Peak area,2019-01-15-inj-75.mzML Peak area,2019-01-13-inj-12.mzML Peak area,2019-01-21-inj-126.mzML Peak area,2019-01-13-inj-23.mzML Peak area,2019-02-10-inj-226.mzML Peak area,2019-01-23-inj-171.mzML Peak area,2019-01-17-inj-114.mzML Peak area,2019-01-14-inj-38.mzML Peak area,2019-01-21-inj-144.mzML Peak area,2019-01-13-inj-26.mzML Peak area,2019-01-17-inj-109.mzML Peak area,2019-01-15-inj-59.mzML Peak area,2019-01-14-inj-47.mzML Peak area,2019-01-17-inj-111.mzML Peak area,2019-01-15-inj-68.mzML Peak area,2019-01-15-inj-74.mzML Peak area,2019-01-17-inj-95.mzML Peak area,2019-01-13-inj-13.mzML Peak area,2019-01-13-inj-22.mzML Peak area,2019-01-23-inj-170.mzML Peak area,2019-01-14-inj-43.mzML Peak area,2019-01-21-inj-145.mzML Peak area,2019-01-21-inj-133.mzML Peak area,2019-01-14-inj-35.mzML Peak area,2019-01-15-inj-60.mzML Peak area,2019-01-15-inj-78.mzML Peak area,2019-01-16-inj-87.mzML Peak area,2019-01-21-inj-137.mzML Peak area,2019-01-15-inj-64.mzML Peak area,2019-01-28-inj-209.mzML Peak area,2019-01-17-inj-105.mzML Peak area,2019-01-28-inj-211.mzML Peak area,2019-01-14-inj-53.mzML Peak area,2019-01-13-inj-9.mzML Peak area,2019-01-21-inj-150.mzML Peak area,2019-01-23-inj-194.mzML Peak area,2019-01-21-inj-161.mzML Peak area,2019-01-23-inj-188.mzML Peak area,2019-01-21-inj-165.mzML Peak area,2019-01-23-inj-179.mzML Peak area,2019-01-21-inj-154.mzML Peak area,2019-01-23-inj-190.mzML Peak area,2019-01-23-inj-175.mzML Peak area,2019-01-21-inj-158.mzML Peak area,2019-01-23-inj-180.mzML Peak area,2019-01-23-inj-174.mzML Peak area,2019-01-21-inj-159.mzML Peak area,2019-01-23-inj-195.mzML Peak area,2019-01-21-inj-151.mzML Peak area,2019-01-21-inj-160.mzML Peak area,2019-01-23-inj-189.mzML Peak area,2019-01-21-inj-164.mzML Peak area,2019-01-23-inj-178.mzML Peak area,2019-01-23-inj-191.mzML Peak area,2019-01-21-inj-155.mzML Peak area,2019-01-23-inj-176.mzML Peak area,2019-01-23-inj-187.mzML Peak area,2019-01-23-inj-172.mzML Peak area,2019-01-21-inj-153.mzML Peak area,2019-01-23-inj-197.mzML Peak area,2019-01-21-inj-157.mzML Peak area,2019-01-23-inj-193.mzML Peak area,2019-01-23-inj-196.mzML Peak area,2019-01-21-inj-152.mzML Peak area,2019-01-21-inj-163.mzML Peak area,2019-01-23-inj-192.mzML Peak area,2019-01-21-inj-156.mzML Peak area,2019-01-23-inj-177.mzML Peak area,2019-01-23-inj-186.mzML Peak area,2019-01-23-inj-173.mzML Peak area
1,0,2.84,1.6112096152266858e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.613556392058354e-08,0.0,0.0,0.0,0.0,0.0,1.226987835169303e-08,2.0079343488327584e-08,0.0,0.0,0.0,0.0,0.0,2.69937189367706e-09,0.0,0.0,0.0,0.0,0.0,511887.3148417183,0.0,0.0,0.0,0.0,717361.5942295883,0.0,0.0,0.0,36500.59952786788,1.2663563702312893e-08,0.0,0.0,0.44721279206570497,1.5231853240370712e-08,5.8247801557152194e-09,0.0,9.3791711178431e-09,0.0,0.0,1.7770771848457188e-09,4.888154459989231e-09,1.2086573212076518e-08,0.0,0.0,1.4612443095652351e-08,0.0,0.0,0.3357869969435731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1672184968888632e-08,0.0,0.0,0.0,1.4750736946215907e-08,0.0,6.637267781424792e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.452731597711922e-08,0.0,1.1032189226157214e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2105972243847488e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.656162925416245,0.0,1.5559907573560146e-08,0.0,9.277499126133004e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308607066.51930124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,3.03,215476.185432709,95012.16185204088,135755.17979445582,2435.3174033375312,185549.45313475872,2089.5964927072273,118543.57329798564,88593.41499970591,154835.08281773565,93958.88560057787,191854.06603907817,20482.987858556444,104415.98837254092,2171.961133388884,84840.77363255326,100368.255826134,72559.31543601037,2494.638274778385,2598.84594501902,67724.65652993067,158935.48304274245,7985.694020351355,91073.99529668628,79983.8752505492,16644.474333615774,198243.96836441747,2308.3492036101943,27911.157661420937,12490.146728230251,53668.772426021045,35362.196211108254,23198.65036364329,91122.7889509133,87587.78048373852,2778.472431818316,31541.764532433346,3438.1013298619646,18895.81884924848,56131.01363039904,22211.17965720172,49309.15537541791,66280.3321736324,52873.7156325427,137279.23067981564,101688.89314691217,25735.3520185058,116250.22782817595,3982.1691834743397,15383.176518977592,82038.5637177412,35839.68483127428,43543.778275681514,79499.72538648635,103866.80236789824,1581183.7534093794,52990.121410223015,171731.09259816865,49376.99733399093,550313.0134058694,16564.474609927736,41113.22570155529,40436.5671380936,86571.8859926601,83683.20052936322,38603.72893212215,57756.11701244782,299466.5616044544,80516.87410186754,57032.77558569161,516524.4097783536,172092.10925129114,65204.58545412589,23268.0016475684,52287.2971457813,299242.2317260475,29094.650640856227,56009.81358330196,14281.598830086708,83096.47877015796,89258.27330104887,126972.37149409,541736.9810206604,50387.609274027665,55066.16290269127,16129.644816670074,374971.4069938192,24024.71310942625,2383.535262542102,56874.4903471729,78562.5570184471,231603.57803127496,237013.39565982876,69184.16106584355,145976.25666573658,100416.76305027523,176264.12392117854,140601.2483036473,8392.6484062418,107991.20721029394,69645.89255738666,16561.122557554736,338235.41560608643,83546.30444416213,60148.3124425724,129367.25614595045,20148.447315362173,137041.2573497131,62701.28891102567,4450.408595606936,86447.53286677222,82979.14424189224,161017.23472916696,107962.89101097644,112552.03184212644,119311.56782616922,180757.91814880056,123535.21940968328,51782.76767569249,831506.2625992408,96516.03057846817,88711.25937028695,21017.307064161632,739878.0865695578,92494.46021742576,109333.43518958813,191020.1219184691,62026.79865269818,458563.3743342249,135387.4804616122,55767.649671441766,38320.05389746365,55624.64919316781,115260.28481831725,1089095.342332453,21947.83691247676,167182.76010450418,54075.6495045119,29004.049612938794,4757643.369768327,26457834.77529238,10693655.20803427,10622426.787312202,6297464.246364354,8438193.286747154,5573990.313151115,38965446.69229134,4983318.286388848,9869807.285078453,4630662.701367069,8477560.986618102,32166066.237210594,28939858.407360565,6894587.502966102,41886878.95446239,41089259.78562378,12055026.13267522,3488268.6388025163,9102970.313188676,7855735.935237505,21379513.18355793,10566493.365148578,36212531.13033976,7482102.991776642,10693641.685755972,8237847.547410754,8697306.838982323,8976834.458796432,15419446.397344384,11035117.403481383,9369817.112299642,9122881.46538096,60563068.75260144,18135108.97770664,14129901.895448362
3,0,3.03,36113.582035918356,15994.345682018211,40059.192120865184,1766.6487243725064,19620.588137373063,1479.873354848384,281791.2125146153,15743.445084898247,47157.01589541527,246507.5593355732,488343.810449283,7980.6944310796935,202084.4721167855,1014.1173960117303,230031.8685485559,172138.48205588726,166586.41232910965,1388.0372106438876,1575.2074538881527,186847.6624169204,579182.8423150517,1481.1359300392628,250356.2418483561,212733.00729956964,2510.8006870939435,26138.338167710328,1083.3651179727271,10058.91104605234,5631.069968275942,30839.46981235582,5404.325143120292,13129.865734077644,19373.49854174643,24301.83969125053,2075.6737409027837,12557.712736253545,2657.2032123623567,308.0576924074009,8264.878109838583,1467.0826881295995,191813.48704303548,203652.2062981836,138873.6435479074,165828.96694204785,227115.59034146986,4111.454452113997,171575.81495280188,2223.792761332028,3620.728085575023,100831.9206215568,171970.13880961874,186988.49776109922,279326.58328782045,287464.24698979245,686463.2905062605,344525.6350681228,219529.27823581602,179773.7964278452,242788.3127174186,494.90057120151397,21097.13650914048,208067.40693946992,173816.86052921097,22817.082640401608,140779.10122911911,2178.348162959835,195188.6367543076,18512.1779325129,96588.11493237637,157698.97579624015,13257.905003859072,349297.14225301263,4060.365382929665,127909.29030701474,463356.72454769537,2362.677983780873,9126.217944144928,3594.0498941244764,138285.36529271258,267811.75334085803,10435.765605745171,241457.7767440868,19973.37681450756,151878.66716444422,481.03920421857214,210151.67444196087,374.4532365989656,1702.9556618286238,165360.75278089722,389579.4533079322,100070.75936980096,130338.01257485307,130879.69262648873,15176.955037943755,869851.7051846016,189307.13338461288,40742.358846537834,177.87381314993144,81303.02029004875,158477.9711607501,494.374015736912,142475.4978230505,700645.718969545,333522.2394035235,14309.462042300682,2274.160268658044,232429.53984644692,141595.27457576976,2218.4759439421787,404185.3133590188,126546.69760893901,308401.0498444173,203784.5545338432,6817.589892227228,21341.336406868428,124563.89150489055,95117.10594549918,5865.154787621554,179529.4388484952,153203.00512738686,153604.35782065362,2491.1771109771425,90073.94184112092,28372.465768547,142021.5715330536,32279.33499466585,496506.98396002327,8622.2503826746,124930.46500919752,167896.54099891364,132514.14586241232,232162.97730197434,10833.845099646112,34923.258756786825,550069.2225931804,30514.926293770277,97668.5482167447,365.0685133613523,1915685.9603424987,32027.326913178986,5775048.165281916,6726766.108345273,3132128.47204223,3591478.4100335333,2735656.370940057,19681.32111923401,2026750.0260494675,10080884.148821265,65673.0248737,3628686.05935401,0.0,15971603.59057421,0.0,18147107.25847584,19779.51149310057,10450935.2811142,56170.8019797625,3803927.465429797,6023957.2267489815,9390254.861232901,3979150.862564388,14551184.909634298,1330.8126626472922,43859.57433066506,5358995.522013173,4307080.445739513,7073505.460298427,0.0,10001430.352353424,4054658.3234920832,7885071.003866171,0.0,8521.32940626183,4344806.749196833
4,0,3.08,6120252.850693737,647119.4273907897,0.0,101460.49986998293,6093007.909060935,161926.97150884088,2078006.5893888918,4332131.260472895,3798323.539674146,37001.09359481717,451720.0034993822,381015.04793384776,14269.20688049295,162095.10456651615,323718.4633538277,1158415.9973485805,1991700.738008956,113091.84950796356,229331.8190246878,1661124.8551055815,71472.43173738706,12.34644511612814,430923.9553136063,1538197.8351881902,404567.577928953,3606915.9918267317,186097.38390414696,6174993.821190435,792127.9237357265,6243581.29820081,3821773.034831418,5334876.480951008,7125291.123009176,7949500.958341112,343873.5542698775,4258751.231609342,344819.9686769991,716843.9807458719,455696.29597271857,158799.14534534546,481615.738621804,414375.8581058071,229101.84404950173,1731040.7109302548,1753380.6294800104,328970.1792495089,998515.8549587836,67852.4894098192,19902.387600255388,374669.8822105469,694905.7247614797,185012.56820254872,2312038.5283417813,83006.98361753058,1270836.7696793058,1594675.616317181,371376.598819024,1109876.1611708738,1309519.742608111,346133.7125371861,0.0,499885.6886690386,275883.7829978947,192034.80744424628,269404.18717031693,4204243.758576476,2753933.0254054177,0.0,648224.2065545014,1481330.5191292984,1709806.2551137162,534246.7673395666,134338.624567258,2339354.1540262173,1112988.3593437609,605277.6276147529,272868.1876092373,35542.013515905266,1443189.6653689712,563124.6817926973,44928.86806888123,479201.0186621346,0.0,3081406.4361685934,56951.24202410584,1365912.4501448816,524820.8523195381,235332.1817512727,2365184.670069439,2570535.710689965,7891.5337229147935,539784.217342836,60414.480229186775,4861949.884593694,825520.3258302935,860757.797922585,3397746.4532704083,134516.24095528494,355673.0276815138,1269444.9046683095,399859.73424862797,2537730.102576929,1636733.106667286,239679.1371919152,1591087.179127729,114175.7335922576,1707943.8878082284,764612.7655067706,185227.32776332813,2799574.964172251,480052.83001593006,129814.89255248949,379885.7137650139,347407.6812094985,2060460.9516963002,1647329.5100226225,2202357.487563795,0.0,1163400.9462191765,820906.2415420209,1774076.835161857,95327.29755912832,2267447.568353065,243744.06222311122,40455.5072315246,2183438.923004521,1992523.8758810703,332069.1275833455,1151845.4270358977,37189.477884785534,1629336.3634398154,1691943.3146384156,2584422.319788739,12792788.793283593,1452879.872533117,4139030.3046677583,310755.3621637023,774183.7711969053,4449719.873782803,2594075.211996325,9219236.46458758,9216752.768399904,4152647.638681125,8373676.8442620635,7387173.345902725,3248707.169113695,119302.86190893686,9097995.23894465,0.0,9105641.593922198,4243528.384483534,4266186.93062358,7769141.911992122,964018.2589304469,2012547.7833823538,9182055.208615018,376359.8677596518,9022452.972606044,9161269.491185674,4240387.896013571,10088598.122810453,1810533.6643335682,8381415.607909268,8209343.141527441,8889115.690166842,8511875.726387816,8433075.034963174,4598081.154557116,8466174.25986106,8708108.135962075,9868994.31962593,0.0,1765677.0301785113,8618133.427309759
5,0,3.08,657937.3436165096,369146.93331835064,493090.2418143543,0.0,403953.4828305913,0.0,280121.3585315919,91217.991906319,362048.29680558,0.0,0.0,0.0,0.0,0.0,0.0,171624.08815954858,3574.1368035473743,0.0,0.0,60195.408544665224,0.0,0.0,0.0,123363.14993227569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246953.7542361795,214304.0368744744,0.0,174503.13462995054,0.0,26606.507747727635,0.0,0.0,0.0,213179.79577617848,0.0,1364392.2446008176,203721.46499903762,0.0,146830.99813231485,319280.57412563177,0.0,0.0,0.0,0.0,386853.8295000701,0.0,8829.152594470841,192612.36381809032,0.0,0.0,240212.6271462977,161623.61418837792,0.0,0.0,154906.57694877885,0.0,0.0,0.0,12465.551337902833,150986.44578094082,0.0,0.0,0.0,0.0,67275.73964740594,46220.15567898,426195.0225601117,0.0,0.0,234450.15309364637,166530.01737943545,0.0,0.0,0.0,22812.886297495625,0.0,208083.17580990677,321923.2417059966,0.0,0.0,138729.61554976407,0.0,188099.8696056412,317167.6843817703,0.0,104237.41424677943,6434.236677827275,281410.8296517083,0.0,0.0,320533.200271527,0.0,0.0,0.0,0.0,109063.51589308855,115419.28049677404,80928.80614270612,0.0,379235.044036584,183554.93212650914,148015.36652814766,0.0,0.0,0.0,0.0,223010.05222889388,360283.2231861188,0.0,171286.4762687161,0.0,138638.2348469954,248680.39592662925,83937.52951743179,664928.1694432064,551036.7261625649,375580.7879361691,0.0,0.0,3362669.5186730083,10462402.21990326,3851896.1494243373,3604691.869442426,3852897.5536081833,2759877.8540098527,2984094.461673988,14645549.9671121,3707848.130093774,5017620.498422529,2271619.7245103056,2991015.6299125087,10579635.952976648,13775904.04200244,38793.225154812884,20689095.727430254,16700237.174819145,3866607.408296511,2443397.076431916,3208310.682110445,2699435.2111388645,12625942.204701046,3151937.184782356,18264835.855623744,2086360.3178368863,2266153.250129351,3601031.290251052,3411694.419395533,3306204.6249841936,8252584.960617973,4302700.734967183,3296346.485442196,3129759.969845991,22091383.26187912,9161482.342511386,5697253.120949731
6,0,3.08,372595.2428844573,365438.00931170315,1981335.3122037032,0.0,381031.1685183642,0.0,351.98455326840707,223623.51339424239,348693.25679684186,0.0,0.0,38202.52023021031,18.21454995394299,0.0,0.0,3641.524814857365,1139.0655898532734,0.0,0.0,2046.633638877329,0.0,0.2282459413174173,0.0,2955.6589492158287,35992.52194374402,274012.23044384096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20548.004426504518,0.0,0.0,0.0,5370.0632933164225,4739.826875043009,0.0,3224.77819631299,0.0,21072.521519348014,0.0,0.0,0.0,4191.1201532003615,0.0,19930.82974232662,4584.844033283109,0.0,2962.52890709447,3796.5856113649343,0.0,173900.11743223591,0.0,0.0,657514.4421339451,0.0,144071.63139793597,5346.7153644257705,439564.2685003961,0.0,4025.3330681214666,182700.50205951734,0.0,0.0,958.557087321935,0.0,0.0,0.0,133.8507039335382,3098.133770000463,0.0,343864.7758398104,0.0,197541.9648277147,2913.3820912285905,98876.12587316477,4850.201852821634,0.0,0.0,5282.719584898935,3643.602286176524,91.06698349863605,0.0,0.0,325506.12889074103,0.0,3441.0160303045946,276796.64177232806,29805.521484729292,0.0,2929.63298946286,0.0,2387.4719093864733,6495.64733570291,0.0,150823.40626616904,63312.39260889689,5691.124683471598,0.0,0.0,8056.73418864009,0.0,0.0,0.0,0.0,701715.6707830977,2966.2718461782997,3042.4016855658965,487631.90637927974,4998.954666768776,3092.1927996262325,3613.3881028098963,35623.39855269418,0.0,381619.21722123533,0.0,285089.8505527277,7315.807966180989,0.0,2506.062934261874,0.0,2710.434789925488,5281.18429819304,158920.76078827432,437964.52999421424,8470.893685095676,337385.0003070884,0.0,8782.36860627774,0.0,7013645.103407263,55269.211492987844,57058.650657902326,48753.89903175639,45812.60016426152,39582.343837072156,7457898.653165184,50323.206421821815,67674.5677030537,1746143.0455386557,48238.25534523345,14635432.229868475,76746.59315772058,8178656.661141101,0.0,7419251.320366235,58738.77799554065,1125065.905155615,48920.315510937966,40644.69186020165,13939.391693177313,49173.355574442336,0.0,4900065.078236321,6321590.1794511825,32313.50623427647,42138.689214553444,51354.74850476586,6176982.370480818,55555.460181451504,50072.40501576252,50281.51427391415,15239172.20241504,3136553.6861598627,75191.41918625322
7,0,3.23,2015294.0727822785,1439323.7163106897,1575411.5473802078,59.763964898901406,23470.316122024717,55.78011683621732,45822.409992563116,12021.103648684511,1637750.279250839,2190895.3032026133,3049348.551635665,392298.58398441545,1345520.5727499118,49.99221365162859,1650355.0656798691,946018.5585807541,533190.2978378708,41.40553683678509,0.0,686650.2694454942,3324386.9801622564,36.5344746684613,1618082.4054402,870336.5129269103,409566.2581738626,28435.873406103536,68.607207014872,0.0,1492.944257562983,1653.0193006894754,0.0,1396.7172586642166,84.43413841287756,4725.975825726619,0.0,438.44969397513717,0.0,574794.2736996952,926170.2997936502,444035.23751813,1248391.7322197682,1329740.2491332877,1068183.1976820924,830131.477555415,689971.3998306384,963291.7090752422,652720.0740391663,21.20393407160663,630591.5137920433,679138.571107607,974285.4715548349,1115331.2940890826,1305785.31050769,1964783.0849166785,557029.485126586,1407423.8768895734,809248.0283328105,925925.465391923,848851.896988016,330058.1489942541,1449429.4710784531,1005574.6903301335,924057.2093469505,2035593.0767426572,1116068.991235984,414398.4561302215,588782.2930544112,1374007.4085716545,536070.1436343864,544578.2000341737,958226.9899719835,1525135.0324272034,829054.2173613657,717611.7932563119,2478414.428215449,230057.0283231791,624314.3964509097,460340.24595759594,676597.6866850189,1790054.7709205274,0.0,1110715.8658613076,1140370.0423178931,525388.9592299783,2213618.021597389,727405.1649433372,308109.5125947112,326.33329628877516,737658.1420892319,0.0,17125.183097420086,800123.661780889,1490296.5186400753,1031928.4805233562,6634097.3444534,747232.1479668892,1484439.1369142774,431693.3350917699,595659.432684844,858122.8743654373,360997.0680816922,709671.0966339321,0.0,1847683.5048400688,669821.8754110793,767675.9744531597,890786.19627194,708758.1257119054,0.0,1707390.367630719,1203847.3482923268,766506.2073773196,1383199.4188451357,790906.0682279781,2493421.507939605,424571.670182746,342284.0445327267,1502561.09682888,595504.2440435021,729361.7087166831,788355.3478301353,593465.5861426571,791538.2872016019,1100022.9427820614,791672.5507516593,46809.218101933926,2057794.969024076,522361.8922048942,460730.6023475783,1384698.7684489442,727944.030008832,1377304.8233722562,628555.2210049202,1352831.4934181096,4631683.523296962,1224282.2738006709,1012261.318030373,277074.43580781005,387715.0902008741,0.0,616084.7165344098,563515.3542748602,501683.7820947632,622245.2068678151,501199.94338312227,0.0,966123.5791335256,725066.9795223565,1639585.143595937,650260.634778792,652301.7906790288,251582.23279810732,520005.9355411267,203764.0979778522,56392.75114590144,544365.0352467394,1732186.6777664926,555742.9842344079,608974.4905737768,240784.6688834825,604853.3240218202,522567.9843682566,560647.033183416,572785.2863697544,562950.1263550924,6772.572194780958,561329.871784118,509536.3746963044,585212.634833276,542760.8977356487,588973.9424742991,164849.66626627248,121106.80694496445,614459.6528144086
8,0,3.23,1037557.9762647308,0.0,2044267.6741655585,20.096800370846687,0.0,18.712297852542264,4651.930678456315,6525.454606249624,0.0,1189710.0542290285,0.0,454430.02449498937,772448.1174594181,4.678739291264461,947294.7964384787,581460.8174770457,713565.0346719209,13.477162018678966,0.0,863412.5147915308,2867332.6314105643,15.780709441012164,1183086.9235470968,1016238.5960261223,458817.0489621247,84.18440167187076,43.31671096267967,15283.76242071605,1189.597623449405,16814.145002934198,11209.47907602532,15315.97717447416,0.0,186.59971663401024,1154.208520296598,11418.54701253047,11550.447344162207,703323.4662361727,905676.0390386722,236232.7758438721,811445.7230056088,779221.0066782524,389147.60259466845,73014.17415768943,505956.1681135306,1695999.6905631109,161141.14309450667,0.0,187900.79626421467,269154.70317532826,818348.671312921,1141674.2018451942,1564447.3441916837,1391986.8329975223,0.0,1651548.8220635182,205622.1766884636,764686.162013459,54014.42268921816,59378.17538819306,735389.957238151,1249111.4954400966,235771.1229567341,0.0,702270.8276399883,0.0,146844.9804740018,2077997.7264620285,272677.32947179256,0.0,0.0,2118569.100269628,359698.4526644675,259863.05440604425,801421.3855710288,93713.57971140655,276483.7800255356,210290.78584987906,349282.9780894177,1068193.0966658106,671068.9051101173,234068.5901294193,393436.5910119319,293573.455094884,4055288.422696927,442940.0126314969,12151.461689156267,778.0325016925998,303296.82551305677,1860788.1700418312,94183.9784015667,43724.983000535154,335892.60700337397,0.0,12784472.294670142,330762.5264530017,281514.11789635214,333191.4920581713,167734.17061928348,572043.0317369427,39120.03323269947,29825.834172580337,4592362.664934363,2179424.1681883857,0.0,876234.494338771,248536.94830650996,475164.1892462436,0.0,0.0,277141.8203184559,1163278.9492738196,452837.21743089217,242396.3653532941,0.0,10026.639815912697,12831.71184576895,2442892.5853587044,49220.17611274723,239745.0174895615,328312.82847577357,490642.4842208325,942839.0241442552,0.0,250674.9984284229,8833.347908296435,3007700.932788614,59304.055418926735,176276.5849502375,548796.0362314497,348994.7231196958,1026127.9568612563,0.0,53252.20085772162,8624840.830338076,0.0,163389.79203672087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24563.64157575524,0.0,0.0,406233.18746735423,0.0,0.0,0.0,0.0,0.0,46334.8816662925,0.0,568515.9313695686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3411.201655684693,0.0,0.0,0.0,0.0,0.0,10325.787627781188,22075.89006499466,0.0
